text,label
"Hey, just checking in to see how your mom is doing after the surgery.",0
Action Required: Unusual sign-in attempt detected on your HDFC Bank account. Secure it now: http://paytm-wallet-update.xyz,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
Security Alert: A login attempt was made on your Metamask from London. Confirm seed phrase: http://indiapost-delivery-fees.xyz,1
Hey! Are we still meeting for lunch today at 6:15 PM? Let me know.,0
"Dear customer, your Bank of America card has been blocked. Click here to reactivate: http://icicibank-secure.org",1
"Hi, your Wells Fargo account has been credited with INR 2664.00. Available balance is INR 2664.00.",0
You have won a lottery prize of Rs. 17118 from India Post! Contact customer service on WhatsApp to claim: http://sbi-kyc-verify.net,1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
Wells Fargo Notice: Unused rewards points expiring today! Claim your cash back of $937 now: http://whatsapp-job-scam.xyz,1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
Security Alert: A login attempt was made on your Coinbase from Chicago. Confirm seed phrase: http://usps-address-update-fees.net,1
Can you pick up some grocery and eggs on your way home? Thanks!,0
"Dear customer, update your PAN/Aadhaar card for Paytm account to avoid deactivation: http://netflix-billing-update.xyz",1
"Hi Jessica, I've sent you the files for the project review. Let me know if you have any questions.",0
Congratulations! You are selected for a work-from-home position. Daily wage of $902. Register: http://hdfc-security-login.info,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://icicibank-secure.org to avoid shutoff.,1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
Kotak Bank Notice: Unused rewards points expiring today! Claim your cash back of Rs. 47476 now: http://telegram-job-group.link,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
Verify your Coinbase wallet recovery phrase within 24 hours to avoid losing access: http://telegram-job-group.link,1
"Hey, just checking in to see how your mom is doing after the surgery.",0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://indiapost-delivery-fees.xyz to avoid shutoff.,1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
"Dear User, your Wells Fargo account will be suspended. To prevent deactivation, update your KYC immediately at http://whatsapp-job-scam.xyz",1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
DHL Express: Your shipment from Bangalore is on hold. Resolve delivery issues at http://netflix-billing-update.xyz,1
"Hi, did you get a chance to review the presentation deck I shared yesterday?",0
DHL Express: Your shipment from Mumbai is on hold. Resolve delivery issues at http://verify-appleid-support.com,1
"Hello, this is to inform you that your delivery from Netflix will arrive today between 2 PM and 5 PM.",0
USPS Update: Package delivery failed due to unpaid customs fee of $917. Update details: http://sbi-kyc-verify.net,1
Please find the attached bank statement for your credit card for the month of April.,0
"Dear customer, update your PAN/Aadhaar card for Kotak Bank account to avoid deactivation: http://indiapost-delivery-fees.xyz",1
Thanks for ordering from Amazon! Your item has been shipped and will arrive tomorrow.,0
Alert: Your SBI netbanking access is blocked due to suspicious activity. Verify details now: http://yono-sbi-alert.online,1
"Hi, did you get a chance to review the presentation deck I shared yesterday?",0
Congratulations! You are selected for a work-from-home position. Daily wage of $356. Register: http://netflix-billing-update.xyz,1
Your transaction at Paytm of Rs. 2499.00 was successful. Card ending in 737300.,0
USPS Update: Package delivery failed due to unpaid customs fee of $782. Update details: http://yono-sbi-alert.online,1
"Hi, your ICICI Bank account has been credited with INR Rs. 3780. Available balance is INR Rs. 3780.",0
Action Required: Unusual sign-in attempt detected on your YONO SBI account. Secure it now: http://yono-sbi-alert.online,1
"Hey, did you watch the latest episode of that show? We need to talk about the ending!",0
Make money online with zero investment! Earn $902 every week. Sign up now: http://sbi-kyc-verify.net,1
Hey! Are we still meeting for lunch today at 1:00 PM? Let me know.,0
Your monthly gas bill is overdue. Pay $731 now at http://whatsapp-job-scam.xyz to prevent service termination.,1
"Your flight to Mumbai is confirmed for tomorrow at 1:00 PM. Terminal 3, Gate 369637.",0
"Dear SBI Member, your Chase account will be suspended. To prevent deactivation, update your KYC immediately at http://whatsapp-job-scam.xyz",1
"Hey, just checking in to see how your mom is doing after the surgery.",0
Alert: Your Axis Bank netbanking access is blocked due to suspicious activity. Verify details now: http://usps-address-update-fees.net,1
The team meeting is rescheduled to 1:00 PM in the main conference room.,0
Earn $302 daily by working part-time. No experience required. Start immediately on WhatsApp: http://yono-sbi-alert.online,1
"Hey, did you watch the latest episode of that show? We need to talk about the ending!",0
Congratulations! Your mobile number has been selected to win a free bread. Claim your reward: http://whatsapp-job-scam.xyz,1
Thanks for ordering from DHL! Your item has been shipped and will arrive tomorrow.,0
Lucky Winner: You have won a DHL Gift Card worth Rs. 1980! Redeem your prize here: http://netflix-billing-update.xyz,1
Thanks for ordering from Google! Your item has been shipped and will arrive tomorrow.,0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of Rs. 28618. Please call helpline: 89028-19302 immediately.",1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
"Dear Cardholder, your SBI account will be suspended. To prevent deactivation, update your KYC immediately at http://indiapost-delivery-fees.xyz",1
Please find the attached bank statement for your credit card for the month of April.,0
Urgent: Verification required for your India Post subscription. Click here to update your billing details: http://usps-address-update-fees.net,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
"Dear customer, your Wells Fargo card has been blocked. Click here to reactivate: http://yono-sbi-alert.online",1
Your monthly credit card statement for SBI is now available online. Log in to view it.,0
Your monthly gas bill is overdue. Pay $102 now at http://paytm-wallet-update.xyz to prevent service termination.,1
"Hi, did you get a chance to review the presentation deck I shared yesterday?",0
"Dear customer, update your PAN/Aadhaar card for Bank of America account to avoid deactivation: http://metamask-restore-wallet.xyz",1
Your transaction at Wells Fargo of Rs. 2208.00 was successful. Card ending in 680435.,0
Congratulations! You are selected for a work-from-home position. Daily wage of $423. Register: http://telegram-job-group.link,1
Your transaction at Paytm of Rs. 4669.00 was successful. Card ending in 470102.,0
Urgent: Verification required for your FedEx subscription. Click here to update your billing details: http://verify-appleid-support.com,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of $491. Please call helpline: 89028-19302 immediately.",1
The team meeting is rescheduled to 3:30 PM in the main conference room.,0
Make money online with zero investment! Earn Rs. 44078 every week. Sign up now: http://yono-sbi-alert.online,1
The team meeting is rescheduled to 3:30 PM in the main conference room.,0
"Dear customer, update your PAN/Aadhaar card for Bank of America account to avoid deactivation: http://verify-appleid-support.com",1
We are meeting at the park at 12 noon. Bring your running shoes!,0
Jackpot Alert: You are the winner of Rs. 28841 cash! Click to transfer to your bank account: http://paytm-wallet-update.xyz,1
Your Netflix security code is 460289. This is only valid for 10 minutes.,0
Lucky Winner: You have won a FedEx Gift Card worth Rs. 1065! Redeem your prize here: http://paytm-wallet-update.xyz,1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
Security Alert: A login attempt was made on your Coinbase from Mumbai. Confirm seed phrase: http://icicibank-secure.org,1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
Congratulations! Your mobile number has been selected to win a free milk. Claim your reward: http://verify-appleid-support.com,1
Thanks for ordering from Google! Your item has been shipped and will arrive tomorrow.,0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of $150. Please call helpline: 98122-38291 immediately.",1
The team meeting is rescheduled to 6:15 PM in the main conference room.,0
Your India Post account has been compromised. Log in immediately to reset your password: http://whatsapp-job-scam.xyz,1
Just wanted to say thanks for the dinner last night. We had a wonderful time!,0
Verify your Coinbase wallet recovery phrase within 24 hours to avoid losing access: http://sbi-kyc-verify.net,1
"Hi Priya, I've sent you the files for the project review. Let me know if you have any questions.",0
"Dear customer, update your PAN/Aadhaar card for Bank of America account to avoid deactivation: http://icicibank-secure.org",1
Your transaction at HDFC Bank of Rs. Rs. 14552 was successful. Card ending in 888474.,0
Earn Rs. 42936 daily by working part-time. No experience required. Start immediately on WhatsApp: http://sbi-kyc-verify.net,1
Hey! Are we still meeting for lunch today at 1:00 PM? Let me know.,0
Alert: Your HDFC Bank netbanking access is blocked due to suspicious activity. Verify details now: http://verify-appleid-support.com,1
Your Amazon security code is 942192. This is only valid for 10 minutes.,0
Part-time home job vacancy: Earn up to Rs. 47528 per week by liking social media posts. Join Telegram: http://sbi-kyc-verify.net,1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
Alert: Your Kotak Bank netbanking access is blocked due to suspicious activity. Verify details now: http://metamask-restore-wallet.xyz,1
The team meeting is rescheduled to 12 noon in the main conference room.,0
You have won a lottery prize of Rs. 44376 from Microsoft! Contact customer service on WhatsApp to claim: http://telegram-job-group.link,1
"Your flight to Dubai is confirmed for tomorrow at 3:30 PM. Terminal 3, Gate 613056.",0
"Dear customer, update your PAN/Aadhaar card for YONO SBI account to avoid deactivation: http://hdfc-security-login.info",1
Can you pick up some bread and eggs on your way home? Thanks!,0
You have won a lottery prize of $492 from India Post! Contact customer service on WhatsApp to claim: http://telegram-job-group.link,1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
Congratulations! You are selected for a work-from-home position. Daily wage of Rs. 22097. Register: http://whatsapp-job-scam.xyz,1
The team meeting is rescheduled to 9:00 AM in the main conference room.,0
"Dear Client, your Paytm account will be suspended. To prevent deactivation, update your KYC immediately at http://sbi-kyc-verify.net",1
Your package from Spotify is out for delivery. You can track it here: github.com,0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://sbi-kyc-verify.net,1
Thanks for your subscription! Your receipt for order #103878 is attached. Amazon.,0
Alert: Your Kotak Bank netbanking access is blocked due to suspicious activity. Verify details now: http://telegram-job-group.link,1
"Hi, your SBI account has been credited with INR 3572.00. Available balance is INR 3572.00.",0
Your monthly gas bill is overdue. Pay $381 now at http://indiapost-delivery-fees.xyz to prevent service termination.,1
Can you pick up some bread and eggs on your way home? Thanks!,0
Your Facebook account has been compromised. Log in immediately to reset your password: http://telegram-job-group.link,1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://indiapost-delivery-fees.xyz,1
Your monthly credit card statement for HDFC Bank is now available online. Log in to view it.,0
Verify your Coinbase wallet recovery phrase within 24 hours to avoid losing access: http://telegram-job-group.link,1
Your transaction at Bank of America of Rs. Rs. 806 was successful. Card ending in 389129.,0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://hdfc-security-login.info,1
Can you pick up some coffee and eggs on your way home? Thanks!,0
Alert: Your Paytm netbanking access is blocked due to suspicious activity. Verify details now: http://usps-address-update-fees.net,1
Please find the attached bank statement for your credit card for the month of April.,0
Security Alert: A login attempt was made on your Coinbase from Dubai. Confirm seed phrase: http://indiapost-delivery-fees.xyz,1
The team meeting is rescheduled to 1:00 PM in the main conference room.,0
YONO SBI Notice: Unused rewards points expiring today! Claim your cash back of $518 now: http://whatsapp-job-scam.xyz,1
Hey! Are we still meeting for lunch today at 1:00 PM? Let me know.,0
Earn $472 daily by working part-time. No experience required. Start immediately on WhatsApp: http://usps-address-update-fees.net,1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of $654. Please call helpline: 89028-19302 immediately.",1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
Part-time home job vacancy: Earn up to $151 per week by liking social media posts. Join Telegram: http://icicibank-secure.org,1
"Dear Customer, welcome to NetBanking. Have a pleasant experience using our online services.",0
Your monthly gas bill is overdue. Pay $340 now at http://hdfc-security-login.info to prevent service termination.,1
"Your flight to Chicago is confirmed for tomorrow at 12 noon. Terminal 3, Gate 137650.",0
You have won a lottery prize of Rs. 43154 from Microsoft! Contact customer service on WhatsApp to claim: http://netflix-billing-update.xyz,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
"Dear User, your Chase account will be suspended. To prevent deactivation, update your KYC immediately at http://paytm-wallet-update.xyz",1
"Hey, just checking in to see how your mom is doing after the surgery.",0
Part-time home job vacancy: Earn up to Rs. 42309 per week by liking social media posts. Join Telegram: http://telegram-job-group.link,1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
Jackpot Alert: You are the winner of $67 cash! Click to transfer to your bank account: http://sbi-kyc-verify.net,1
"Hey, did you watch the latest episode of that show? We need to talk about the ending!",0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://indiapost-delivery-fees.xyz,1
Hey! Are we still meeting for lunch today at 6:15 PM? Let me know.,0
Earn Rs. 14415 daily by working part-time. No experience required. Start immediately on WhatsApp: http://indiapost-delivery-fees.xyz,1
"Hi, your Chase account has been credited with INR 2434.00. Available balance is INR 2434.00.",0
Alert: Your Chase netbanking access is blocked due to suspicious activity. Verify details now: http://whatsapp-job-scam.xyz,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
Security Alert: A login attempt was made on your TrustWallet from Dubai. Confirm seed phrase: http://indiapost-delivery-fees.xyz,1
"Hey, did you watch the latest episode of that show? We need to talk about the ending!",0
USPS Update: Package delivery failed due to unpaid customs fee of $619. Update details: http://paytm-wallet-update.xyz,1
"Dear Customer, welcome to NetBanking. Have a pleasant experience using our online services.",0
Congratulations! Your mobile number has been selected to win a free milk. Claim your reward: http://verify-appleid-support.com,1
Your appointment with Dr. Priya is scheduled for Monday at 3:30 PM.,0
Earn Rs. 38375 daily by working part-time. No experience required. Start immediately on WhatsApp: http://netflix-billing-update.xyz,1
Your appointment with Dr. Amit is scheduled for Monday at 6:15 PM.,0
DHL Express: Your shipment from Dubai is on hold. Resolve delivery issues at http://verify-appleid-support.com,1
Your monthly credit card statement for SBI is now available online. Log in to view it.,0
You have won a lottery prize of Rs. 11147 from India Post! Contact customer service on WhatsApp to claim: http://verify-appleid-support.com,1
Thanks for your subscription! Your receipt for order #519459 is attached. FedEx.,0
Your Microsoft account has been compromised. Log in immediately to reset your password: http://usps-address-update-fees.net,1
"Hi, your SBI account has been credited with INR 3386.00. Available balance is INR 3386.00.",0
"We detected a suspicious login on your Microsoft account. If this was not you, secure your account at http://sbi-kyc-verify.net",1
The team meeting is rescheduled to 3:30 PM in the main conference room.,0
"Dear customer, your Wells Fargo card has been blocked. Click here to reactivate: http://metamask-restore-wallet.xyz",1
Your appointment with Dr. Amit is scheduled for Monday at 6:15 PM.,0
USPS Update: Package delivery failed due to unpaid customs fee of $289. Update details: http://paytm-wallet-update.xyz,1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://hdfc-security-login.info,1
Your transaction at SBI of Rs. 1129.00 was successful. Card ending in 383284.,0
DHL Express: Your shipment from London is on hold. Resolve delivery issues at http://yono-sbi-alert.online,1
Please find the attached bank statement for your credit card for the month of April.,0
Part-time home job vacancy: Earn up to Rs. 39430 per week by liking social media posts. Join Telegram: http://netflix-billing-update.xyz,1
"Hi, your Paytm account has been credited with INR 525.00. Available balance is INR 525.00.",0
Alert: Your HDFC Bank netbanking access is blocked due to suspicious activity. Verify details now: http://telegram-job-group.link,1
"Hey Sharma, happy birthday! Hope you have an awesome day and a great year ahead.",0
Congratulations! You are selected for a work-from-home position. Daily wage of Rs. 9619. Register: http://sbi-kyc-verify.net,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
"Dear customer, your YONO SBI card has been blocked. Click here to reactivate: http://verify-appleid-support.com",1
Can you pick up some milk and eggs on your way home? Thanks!,0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://usps-address-update-fees.net,1
The team meeting is rescheduled to 12 noon in the main conference room.,0
"Dear customer, update your PAN/Aadhaar card for Wells Fargo account to avoid deactivation: http://icicibank-secure.org",1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://whatsapp-job-scam.xyz,1
Your Netflix security code is 886273. This is only valid for 10 minutes.,0
USPS Update: Package delivery failed due to unpaid customs fee of $265. Update details: http://paytm-wallet-update.xyz,1
Your transaction at Axis Bank of Rs. Rs. 12794 was successful. Card ending in 941353.,0
Verify your Blockchain wallet recovery phrase within 24 hours to avoid losing access: http://icicibank-secure.org,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
"Dear Customer, your Chase account will be suspended. To prevent deactivation, update your KYC immediately at http://yono-sbi-alert.online",1
"Hey David, happy birthday! Hope you have an awesome day and a great year ahead.",0
Earn $99 daily by working part-time. No experience required. Start immediately on WhatsApp: http://icicibank-secure.org,1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
Jackpot Alert: You are the winner of Rs. 46579 cash! Click to transfer to your bank account: http://verify-appleid-support.com,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
Your monthly gas bill is overdue. Pay Rs. 29999 now at http://hdfc-security-login.info to prevent service termination.,1
Can you pick up some bread and eggs on your way home? Thanks!,0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://usps-address-update-fees.net,1
We are meeting at the park at 1:00 PM. Bring your running shoes!,0
Action Required: Unusual sign-in attempt detected on your ICICI Bank account. Secure it now: http://netflix-billing-update.xyz,1
Just wanted to say thanks for the dinner last night. We had a wonderful time!,0
"Dear customer, update your PAN/Aadhaar card for Paytm account to avoid deactivation: http://netflix-billing-update.xyz",1
Just wanted to say thanks for the dinner last night. We had a wonderful time!,0
USPS Update: Package delivery failed due to unpaid customs fee of $198. Update details: http://yono-sbi-alert.online,1
Can you pick up some bread and eggs on your way home? Thanks!,0
USPS Update: Package delivery failed due to unpaid customs fee of Rs. 38335. Update details: http://metamask-restore-wallet.xyz,1
"Hi, your ICICI Bank account has been credited with INR 4825.00. Available balance is INR 4825.00.",0
USPS Update: Package delivery failed due to unpaid customs fee of Rs. 10842. Update details: http://hdfc-security-login.info,1
"Your flight to Chicago is confirmed for tomorrow at 1:00 PM. Terminal 3, Gate 724861.",0
Congratulations! Your mobile number has been selected to win a free grocery. Claim your reward: http://indiapost-delivery-fees.xyz,1
"Hey Emily, happy birthday! Hope you have an awesome day and a great year ahead.",0
You have won a lottery prize of $849 from Amazon! Contact customer service on WhatsApp to claim: http://icicibank-secure.org,1
The team meeting is rescheduled to 12 noon in the main conference room.,0
Part-time home job vacancy: Earn up to Rs. 27080 per week by liking social media posts. Join Telegram: http://metamask-restore-wallet.xyz,1
The team meeting is rescheduled to 12 noon in the main conference room.,0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of Rs. 25122. Please call helpline: 98122-38291 immediately.",1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
Action Required: Unusual sign-in attempt detected on your Kotak Bank account. Secure it now: http://sbi-kyc-verify.net,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
USPS Update: Package delivery failed due to unpaid customs fee of $116. Update details: http://paytm-wallet-update.xyz,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
Jackpot Alert: You are the winner of Rs. 30277 cash! Click to transfer to your bank account: http://hdfc-security-login.info,1
Thanks for your subscription! Your receipt for order #956047 is attached. India Post.,0
USPS Update: Package delivery failed due to unpaid customs fee of Rs. 28159. Update details: http://netflix-billing-update.xyz,1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
"We detected a suspicious login on your FedEx account. If this was not you, secure your account at http://icicibank-secure.org",1
"Hi, your Kotak Bank account has been credited with INR Rs. 5341. Available balance is INR Rs. 5341.",0
Congratulations! You are selected for a work-from-home position. Daily wage of $306. Register: http://whatsapp-job-scam.xyz,1
Can you pick up some milk and eggs on your way home? Thanks!,0
Your Google account has been compromised. Log in immediately to reset your password: http://hdfc-security-login.info,1
Your Spotify verification code is 168167. Do not share this code with anyone.,0
Security Alert: A login attempt was made on your Coinbase from London. Confirm seed phrase: http://indiapost-delivery-fees.xyz,1
Thanks for ordering from Netflix! Your item has been shipped and will arrive tomorrow.,0
Congratulations! You are selected for a work-from-home position. Daily wage of Rs. 14007. Register: http://indiapost-delivery-fees.xyz,1
We are meeting at the park at 9:00 AM. Bring your running shoes!,0
"Dear customer, your ICICI Bank card has been blocked. Click here to reactivate: http://netflix-billing-update.xyz",1
Can you pick up some grocery and eggs on your way home? Thanks!,0
Congratulations! You are selected for a work-from-home position. Daily wage of $542. Register: http://sbi-kyc-verify.net,1
Your Netflix verification code is 755648. Do not share this code with anyone.,0
"Dear customer, your Bank of America card has been blocked. Click here to reactivate: http://telegram-job-group.link",1
Your Microsoft security code is 616183. This is only valid for 10 minutes.,0
Axis Bank Notice: Unused rewards points expiring today! Claim your cash back of Rs. 20788 now: http://yono-sbi-alert.online,1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://indiapost-delivery-fees.xyz to avoid shutoff.,1
Your Amazon security code is 170532. This is only valid for 10 minutes.,0
Part-time home job vacancy: Earn up to $155 per week by liking social media posts. Join Telegram: http://whatsapp-job-scam.xyz,1
Hey! Are we still meeting for lunch today at 1:00 PM? Let me know.,0
"Dear customer, your SBI card has been blocked. Click here to reactivate: http://paytm-wallet-update.xyz",1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
Your Facebook account has been compromised. Log in immediately to reset your password: http://usps-address-update-fees.net,1
Your transaction at Chase of Rs. Rs. 12583 was successful. Card ending in 358183.,0
DHL Express: Your shipment from Mumbai is on hold. Resolve delivery issues at http://indiapost-delivery-fees.xyz,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
"Dear customer, your SBI card has been blocked. Click here to reactivate: http://hdfc-security-login.info",1
Your Google security code is 919805. This is only valid for 10 minutes.,0
Jackpot Alert: You are the winner of Rs. 18047 cash! Click to transfer to your bank account: http://sbi-kyc-verify.net,1
"Hey, just checking in to see how your mom is doing after the surgery.",0
Lucky Winner: You have won a Amazon Gift Card worth $211! Redeem your prize here: http://paytm-wallet-update.xyz,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
"Dear customer, update your PAN/Aadhaar card for YONO SBI account to avoid deactivation: http://sbi-kyc-verify.net",1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
Alert: Your Chase netbanking access is blocked due to suspicious activity. Verify details now: http://indiapost-delivery-fees.xyz,1
"Hey, just checking in to see how your mom is doing after the surgery.",0
Your Spotify account has been compromised. Log in immediately to reset your password: http://verify-appleid-support.com,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://usps-address-update-fees.net,1
"Hey, did you watch the latest episode of that show? We need to talk about the ending!",0
Earn $731 daily by working part-time. No experience required. Start immediately on WhatsApp: http://indiapost-delivery-fees.xyz,1
"Hey, just checking in to see how your mom is doing after the surgery.",0
"We detected a suspicious login on your Netflix account. If this was not you, secure your account at http://verify-appleid-support.com",1
Your appointment with Dr. Jessica is scheduled for Monday at 12 noon.,0
Paytm Notice: Unused rewards points expiring today! Claim your cash back of Rs. 18679 now: http://yono-sbi-alert.online,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
Your Amazon account has been compromised. Log in immediately to reset your password: http://verify-appleid-support.com,1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
"Dear customer, update your PAN/Aadhaar card for Kotak Bank account to avoid deactivation: http://yono-sbi-alert.online",1
Your package from Google is out for delivery. You can track it here: google.com,0
Congratulations! You are selected for a work-from-home position. Daily wage of Rs. 27779. Register: http://metamask-restore-wallet.xyz,1
"Hi, did you get a chance to review the presentation deck I shared yesterday?",0
DHL Express: Your shipment from Chicago is on hold. Resolve delivery issues at http://netflix-billing-update.xyz,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
Your Apple account has been compromised. Log in immediately to reset your password: http://whatsapp-job-scam.xyz,1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
Congratulations! Your mobile number has been selected to win a free milk. Claim your reward: http://indiapost-delivery-fees.xyz,1
Your Amazon verification code is 288870. Do not share this code with anyone.,0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://sbi-kyc-verify.net,1
"Dear Customer, welcome to NetBanking. Have a pleasant experience using our online services.",0
Security Alert: A login attempt was made on your Metamask from Delhi. Confirm seed phrase: http://whatsapp-job-scam.xyz,1
Your package from Spotify is out for delivery. You can track it here: amazon.com/track,0
DHL Express: Your shipment from New York is on hold. Resolve delivery issues at http://paytm-wallet-update.xyz,1
"Hi Smith, I've sent you the files for the project review. Let me know if you have any questions.",0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://netflix-billing-update.xyz,1
"Hi, did you get a chance to review the presentation deck I shared yesterday?",0
DHL Express: Your shipment from Dubai is on hold. Resolve delivery issues at http://telegram-job-group.link,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
DHL Express: Your shipment from Bangalore is on hold. Resolve delivery issues at http://metamask-restore-wallet.xyz,1
"Your flight to Chicago is confirmed for tomorrow at 3:30 PM. Terminal 3, Gate 210156.",0
Alert: Your Bank of America netbanking access is blocked due to suspicious activity. Verify details now: http://telegram-job-group.link,1
Hey! Are we still meeting for lunch today at 1:00 PM? Let me know.,0
You have won a lottery prize of $197 from FedEx! Contact customer service on WhatsApp to claim: http://icicibank-secure.org,1
"Hi Smith, I've sent you the files for the project review. Let me know if you have any questions.",0
Jackpot Alert: You are the winner of $99 cash! Click to transfer to your bank account: http://sbi-kyc-verify.net,1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
Action Required: Unusual sign-in attempt detected on your Axis Bank account. Secure it now: http://metamask-restore-wallet.xyz,1
Just wanted to say thanks for the dinner last night. We had a wonderful time!,0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of Rs. 44563. Please call helpline: 88291-03928 immediately.",1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
"Dear Customer, your ICICI Bank account will be suspended. To prevent deactivation, update your KYC immediately at http://sbi-kyc-verify.net",1
Your DHL verification code is 800200. Do not share this code with anyone.,0
"Dear customer, update your PAN/Aadhaar card for Wells Fargo account to avoid deactivation: http://metamask-restore-wallet.xyz",1
Your appointment with Dr. Amit is scheduled for Monday at 12 noon.,0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://metamask-restore-wallet.xyz to avoid shutoff.,1
"Hi John, I've sent you the files for the project review. Let me know if you have any questions.",0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://hdfc-security-login.info,1
The team meeting is rescheduled to 6:15 PM in the main conference room.,0
