text,label
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://whatsapp-job-scam.xyz to avoid shutoff.,1
"Hey, did you watch the latest episode of that show? We need to talk about the ending!",0
Verify your Coinbase wallet recovery phrase within 24 hours to avoid losing access: http://icicibank-secure.org,1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
Urgent: Verification required for your DHL subscription. Click here to update your billing details: http://netflix-billing-update.xyz,1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
Urgent: Verification required for your Amazon subscription. Click here to update your billing details: http://sbi-kyc-verify.net,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://whatsapp-job-scam.xyz,1
"Hey Rajesh, happy birthday! Hope you have an awesome day and a great year ahead.",0
"Dear customer, your Axis Bank card has been blocked. Click here to reactivate: http://metamask-restore-wallet.xyz",1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
Action Required: Unusual sign-in attempt detected on your Wells Fargo account. Secure it now: http://sbi-kyc-verify.net,1
"Hello, this is to inform you that your delivery from Spotify will arrive today between 2 PM and 5 PM.",0
DHL Express: Your shipment from Delhi is on hold. Resolve delivery issues at http://whatsapp-job-scam.xyz,1
"Hi Priya, I've sent you the files for the project review. Let me know if you have any questions.",0
DHL Express: Your shipment from London is on hold. Resolve delivery issues at http://metamask-restore-wallet.xyz,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
USPS Update: Package delivery failed due to unpaid customs fee of $896. Update details: http://indiapost-delivery-fees.xyz,1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
"Dear customer, your ICICI Bank card has been blocked. Click here to reactivate: http://verify-appleid-support.com",1
"Hello, this is to inform you that your delivery from Netflix will arrive today between 2 PM and 5 PM.",0
"Dear User, your YONO SBI account will be suspended. To prevent deactivation, update your KYC immediately at http://whatsapp-job-scam.xyz",1
Your transaction at ICICI Bank of Rs. Rs. 11711 was successful. Card ending in 763285.,0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://indiapost-delivery-fees.xyz,1
Hey! Are we still meeting for lunch today at 12 noon? Let me know.,0
Security Alert: A login attempt was made on your Metamask from New York. Confirm seed phrase: http://netflix-billing-update.xyz,1
"Hey Amit, happy birthday! Hope you have an awesome day and a great year ahead.",0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://usps-address-update-fees.net,1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
Urgent: Verification required for your Microsoft subscription. Click here to update your billing details: http://telegram-job-group.link,1
"Hello, this is to inform you that your delivery from India Post will arrive today between 2 PM and 5 PM.",0
"Dear Customer, your YONO SBI account will be suspended. To prevent deactivation, update your KYC immediately at http://whatsapp-job-scam.xyz",1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
DHL Express: Your shipment from Delhi is on hold. Resolve delivery issues at http://whatsapp-job-scam.xyz,1
Can you pick up some bread and eggs on your way home? Thanks!,0
Make money online with zero investment! Earn $421 every week. Sign up now: http://netflix-billing-update.xyz,1
We are meeting at the park at 6:15 PM. Bring your running shoes!,0
Alert: Your Wells Fargo netbanking access is blocked due to suspicious activity. Verify details now: http://metamask-restore-wallet.xyz,1
"Your flight to New York is confirmed for tomorrow at 1:00 PM. Terminal 3, Gate 555583.",0
Make money online with zero investment! Earn Rs. 5200 every week. Sign up now: http://netflix-billing-update.xyz,1
Your monthly credit card statement for HDFC Bank is now available online. Log in to view it.,0
Alert: Your SBI netbanking access is blocked due to suspicious activity. Verify details now: http://sbi-kyc-verify.net,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
Make money online with zero investment! Earn Rs. 31258 every week. Sign up now: http://icicibank-secure.org,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
DHL Express: Your shipment from Chicago is on hold. Resolve delivery issues at http://verify-appleid-support.com,1
Your Microsoft verification code is 963863. Do not share this code with anyone.,0
"Dear customer, your ICICI Bank card has been blocked. Click here to reactivate: http://usps-address-update-fees.net",1
Your package from Amazon is out for delivery. You can track it here: dhl.com/tracking,0
Action Required: Unusual sign-in attempt detected on your Bank of America account. Secure it now: http://yono-sbi-alert.online,1
The team meeting is rescheduled to 9:00 AM in the main conference room.,0
Paytm Notice: Unused rewards points expiring today! Claim your cash back of Rs. 38703 now: http://verify-appleid-support.com,1
Thanks for your subscription! Your receipt for order #166682 is attached. Facebook.,0
USPS Update: Package delivery failed due to unpaid customs fee of Rs. 32770. Update details: http://telegram-job-group.link,1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
Verify your Metamask wallet recovery phrase within 24 hours to avoid losing access: http://hdfc-security-login.info,1
"Hey Emily, happy birthday! Hope you have an awesome day and a great year ahead.",0
Your Amazon account has been compromised. Log in immediately to reset your password: http://icicibank-secure.org,1
We are meeting at the park at 3:30 PM. Bring your running shoes!,0
Your Apple account has been compromised. Log in immediately to reset your password: http://metamask-restore-wallet.xyz,1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
DHL Express: Your shipment from Dubai is on hold. Resolve delivery issues at http://paytm-wallet-update.xyz,1
Please find the attached bank statement for your credit card for the month of April.,0
Part-time home job vacancy: Earn up to $644 per week by liking social media posts. Join Telegram: http://icicibank-secure.org,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
Lucky Winner: You have won a Google Gift Card worth $701! Redeem your prize here: http://icicibank-secure.org,1
"Hey, did you watch the latest episode of that show? We need to talk about the ending!",0
"Dear SBI Member, your SBI account will be suspended. To prevent deactivation, update your KYC immediately at http://telegram-job-group.link",1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
"Dear customer, update your PAN/Aadhaar card for SBI account to avoid deactivation: http://telegram-job-group.link",1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
"Dear Cardholder, your Wells Fargo account will be suspended. To prevent deactivation, update your KYC immediately at http://paytm-wallet-update.xyz",1
Please find the attached bank statement for your credit card for the month of April.,0
Congratulations! You are selected for a work-from-home position. Daily wage of Rs. 8558. Register: http://netflix-billing-update.xyz,1
"Hey, just checking in to see how your mom is doing after the surgery.",0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://whatsapp-job-scam.xyz,1
Your Apple security code is 121385. This is only valid for 10 minutes.,0
Your monthly gas bill is overdue. Pay $434 now at http://hdfc-security-login.info to prevent service termination.,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
You have won a lottery prize of $838 from Apple! Contact customer service on WhatsApp to claim: http://paytm-wallet-update.xyz,1
Hey! Are we still meeting for lunch today at 1:00 PM? Let me know.,0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://indiapost-delivery-fees.xyz to avoid shutoff.,1
"Hello, this is to inform you that your delivery from Amazon will arrive today between 2 PM and 5 PM.",0
Jackpot Alert: You are the winner of Rs. 8979 cash! Click to transfer to your bank account: http://usps-address-update-fees.net,1
We are meeting at the park at 1:00 PM. Bring your running shoes!,0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://sbi-kyc-verify.net to avoid shutoff.,1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
Your Google account has been compromised. Log in immediately to reset your password: http://hdfc-security-login.info,1
Hey! Are we still meeting for lunch today at 3:30 PM? Let me know.,0
Your Netflix account has been compromised. Log in immediately to reset your password: http://verify-appleid-support.com,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://icicibank-secure.org,1
Your appointment with Dr. Sarah is scheduled for Monday at 3:30 PM.,0
"Dear customer, your Bank of America card has been blocked. Click here to reactivate: http://sbi-kyc-verify.net",1
"Hey, did you watch the latest episode of that show? We need to talk about the ending!",0
Your monthly gas bill is overdue. Pay Rs. 28926 now at http://whatsapp-job-scam.xyz to prevent service termination.,1
"Hi Rajesh, I've sent you the files for the project review. Let me know if you have any questions.",0
USPS Update: Package delivery failed due to unpaid customs fee of $693. Update details: http://metamask-restore-wallet.xyz,1
Your India Post verification code is 275866. Do not share this code with anyone.,0
Verify your TrustWallet wallet recovery phrase within 24 hours to avoid losing access: http://verify-appleid-support.com,1
Your Facebook security code is 168715. This is only valid for 10 minutes.,0
Paytm Notice: Unused rewards points expiring today! Claim your cash back of Rs. 17258 now: http://icicibank-secure.org,1
Your monthly credit card statement for Bank of America is now available online. Log in to view it.,0
Earn Rs. 10544 daily by working part-time. No experience required. Start immediately on WhatsApp: http://paytm-wallet-update.xyz,1
"Hey Sarah, happy birthday! Hope you have an awesome day and a great year ahead.",0
"Dear customer, your HDFC Bank card has been blocked. Click here to reactivate: http://paytm-wallet-update.xyz",1
Can you pick up some coffee and eggs on your way home? Thanks!,0
Alert: Your SBI netbanking access is blocked due to suspicious activity. Verify details now: http://indiapost-delivery-fees.xyz,1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
"Dear customer, your ICICI Bank card has been blocked. Click here to reactivate: http://icicibank-secure.org",1
"Hi Smith, I've sent you the files for the project review. Let me know if you have any questions.",0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://indiapost-delivery-fees.xyz,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
Your Apple account has been compromised. Log in immediately to reset your password: http://usps-address-update-fees.net,1
"Dear Customer, welcome to NetBanking. Have a pleasant experience using our online services.",0
HDFC Bank Notice: Unused rewards points expiring today! Claim your cash back of $958 now: http://netflix-billing-update.xyz,1
Your appointment with Dr. Smith is scheduled for Monday at 9:00 AM.,0
DHL Express: Your shipment from Mumbai is on hold. Resolve delivery issues at http://paytm-wallet-update.xyz,1
Your Netflix verification code is 393168. Do not share this code with anyone.,0
Congratulations! Your mobile number has been selected to win a free grocery. Claim your reward: http://yono-sbi-alert.online,1
Your appointment with Dr. Sharma is scheduled for Monday at 12 noon.,0
Action Required: Unusual sign-in attempt detected on your Kotak Bank account. Secure it now: http://paytm-wallet-update.xyz,1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://telegram-job-group.link to avoid shutoff.,1
We are meeting at the park at 6:15 PM. Bring your running shoes!,0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://whatsapp-job-scam.xyz to avoid shutoff.,1
Can you pick up some milk and eggs on your way home? Thanks!,0
Urgent: Verification required for your Microsoft subscription. Click here to update your billing details: http://verify-appleid-support.com,1
Hey! Are we still meeting for lunch today at 12 noon? Let me know.,0
Earn $167 daily by working part-time. No experience required. Start immediately on WhatsApp: http://metamask-restore-wallet.xyz,1
"Hey, just checking in to see how your mom is doing after the surgery.",0
DHL Express: Your shipment from Chicago is on hold. Resolve delivery issues at http://yono-sbi-alert.online,1
"Hello, this is to inform you that your delivery from Facebook will arrive today between 2 PM and 5 PM.",0
Your monthly gas bill is overdue. Pay $592 now at http://yono-sbi-alert.online to prevent service termination.,1
"Hey, did you watch the latest episode of that show? We need to talk about the ending!",0
Congratulations! You are selected for a work-from-home position. Daily wage of Rs. 22207. Register: http://paytm-wallet-update.xyz,1
Your Apple verification code is 316537. Do not share this code with anyone.,0
Congratulations! You are selected for a work-from-home position. Daily wage of Rs. 37030. Register: http://paytm-wallet-update.xyz,1
"Hi, your Kotak Bank account has been credited with INR Rs. 5146. Available balance is INR Rs. 5146.",0
"Dear customer, your HDFC Bank card has been blocked. Click here to reactivate: http://hdfc-security-login.info",1
"Dear Customer, welcome to NetBanking. Have a pleasant experience using our online services.",0
DHL Express: Your shipment from Chicago is on hold. Resolve delivery issues at http://whatsapp-job-scam.xyz,1
"Hi, did you get a chance to review the presentation deck I shared yesterday?",0
Earn $977 daily by working part-time. No experience required. Start immediately on WhatsApp: http://sbi-kyc-verify.net,1
"Hey, did you watch the latest episode of that show? We need to talk about the ending!",0
Your DHL account has been compromised. Log in immediately to reset your password: http://metamask-restore-wallet.xyz,1
Thanks for ordering from Apple! Your item has been shipped and will arrive tomorrow.,0
Your monthly gas bill is overdue. Pay Rs. 18163 now at http://metamask-restore-wallet.xyz to prevent service termination.,1
"Hey, just checking in to see how your mom is doing after the surgery.",0
DHL Express: Your shipment from Dubai is on hold. Resolve delivery issues at http://telegram-job-group.link,1
We are meeting at the park at 12 noon. Bring your running shoes!,0
"We detected a suspicious login on your DHL account. If this was not you, secure your account at http://indiapost-delivery-fees.xyz",1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://whatsapp-job-scam.xyz,1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
"Dear Cardholder, your Axis Bank account will be suspended. To prevent deactivation, update your KYC immediately at http://sbi-kyc-verify.net",1
Hey! Are we still meeting for lunch today at 3:30 PM? Let me know.,0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://indiapost-delivery-fees.xyz,1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://indiapost-delivery-fees.xyz,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
Part-time home job vacancy: Earn up to $878 per week by liking social media posts. Join Telegram: http://whatsapp-job-scam.xyz,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://metamask-restore-wallet.xyz,1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://metamask-restore-wallet.xyz,1
We are meeting at the park at 3:30 PM. Bring your running shoes!,0
Urgent: Verification required for your Amazon subscription. Click here to update your billing details: http://verify-appleid-support.com,1
We are meeting at the park at 12 noon. Bring your running shoes!,0
Your monthly gas bill is overdue. Pay $462 now at http://telegram-job-group.link to prevent service termination.,1
"Hi David, I've sent you the files for the project review. Let me know if you have any questions.",0
Part-time home job vacancy: Earn up to Rs. 42922 per week by liking social media posts. Join Telegram: http://sbi-kyc-verify.net,1
"Hey, just checking in to see how your mom is doing after the surgery.",0
Action Required: Unusual sign-in attempt detected on your YONO SBI account. Secure it now: http://hdfc-security-login.info,1
Your Microsoft verification code is 257050. Do not share this code with anyone.,0
Part-time home job vacancy: Earn up to $119 per week by liking social media posts. Join Telegram: http://netflix-billing-update.xyz,1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
Lucky Winner: You have won a Spotify Gift Card worth $183! Redeem your prize here: http://verify-appleid-support.com,1
Your appointment with Dr. Rajesh is scheduled for Monday at 6:15 PM.,0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://indiapost-delivery-fees.xyz,1
"Hi, did you get a chance to review the presentation deck I shared yesterday?",0
Make money online with zero investment! Earn Rs. 41765 every week. Sign up now: http://whatsapp-job-scam.xyz,1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
Part-time home job vacancy: Earn up to Rs. 25451 per week by liking social media posts. Join Telegram: http://verify-appleid-support.com,1
"Hey Sarah, happy birthday! Hope you have an awesome day and a great year ahead.",0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://metamask-restore-wallet.xyz,1
"Hello, this is to inform you that your delivery from Spotify will arrive today between 2 PM and 5 PM.",0
Your DHL account has been compromised. Log in immediately to reset your password: http://verify-appleid-support.com,1
Hey! Are we still meeting for lunch today at 1:00 PM? Let me know.,0
USPS Update: Package delivery failed due to unpaid customs fee of $985. Update details: http://indiapost-delivery-fees.xyz,1
"Hey Jessica, happy birthday! Hope you have an awesome day and a great year ahead.",0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://icicibank-secure.org,1
Your transaction at Paytm of Rs. Rs. 11432 was successful. Card ending in 843431.,0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://yono-sbi-alert.online,1
Thanks for ordering from Netflix! Your item has been shipped and will arrive tomorrow.,0
Earn $522 daily by working part-time. No experience required. Start immediately on WhatsApp: http://indiapost-delivery-fees.xyz,1
The team meeting is rescheduled to 3:30 PM in the main conference room.,0
Your Google account has been compromised. Log in immediately to reset your password: http://netflix-billing-update.xyz,1
"Hey, did you watch the latest episode of that show? We need to talk about the ending!",0
USPS Update: Package delivery failed due to unpaid customs fee of Rs. 35205. Update details: http://usps-address-update-fees.net,1
"Hey John, happy birthday! Hope you have an awesome day and a great year ahead.",0
USPS Update: Package delivery failed due to unpaid customs fee of Rs. 47447. Update details: http://icicibank-secure.org,1
The team meeting is rescheduled to 9:00 AM in the main conference room.,0
Your monthly gas bill is overdue. Pay Rs. 41320 now at http://whatsapp-job-scam.xyz to prevent service termination.,1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
YONO SBI Notice: Unused rewards points expiring today! Claim your cash back of Rs. 32372 now: http://yono-sbi-alert.online,1
"Hey John, happy birthday! Hope you have an awesome day and a great year ahead.",0
Congratulations! Your mobile number has been selected to win a free milk. Claim your reward: http://sbi-kyc-verify.net,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
USPS Update: Package delivery failed due to unpaid customs fee of Rs. 30351. Update details: http://hdfc-security-login.info,1
"Dear Customer, welcome to NetBanking. Have a pleasant experience using our online services.",0
Part-time home job vacancy: Earn up to $412 per week by liking social media posts. Join Telegram: http://whatsapp-job-scam.xyz,1
Your monthly credit card statement for HDFC Bank is now available online. Log in to view it.,0
Verify your Metamask wallet recovery phrase within 24 hours to avoid losing access: http://icicibank-secure.org,1
Don't forget to submit the report before the end of the day. Have a great weekend!,0
You have won a lottery prize of Rs. 47082 from Amazon! Contact customer service on WhatsApp to claim: http://indiapost-delivery-fees.xyz,1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
Your monthly gas bill is overdue. Pay $596 now at http://netflix-billing-update.xyz to prevent service termination.,1
Can you pick up some bread and eggs on your way home? Thanks!,0
You have won a lottery prize of $125 from DHL! Contact customer service on WhatsApp to claim: http://metamask-restore-wallet.xyz,1
The team meeting is rescheduled to 1:00 PM in the main conference room.,0
Part-time home job vacancy: Earn up to $148 per week by liking social media posts. Join Telegram: http://whatsapp-job-scam.xyz,1
The team meeting is rescheduled to 12 noon in the main conference room.,0
Congratulations! Your mobile number has been selected to win a free coffee. Claim your reward: http://whatsapp-job-scam.xyz,1
"Hey, just checking in to see how your mom is doing after the surgery.",0
USPS Update: Package delivery failed due to unpaid customs fee of $982. Update details: http://verify-appleid-support.com,1
"Hi, just reminding you that our weekly status meeting starts in 10 minutes.",0
Jackpot Alert: You are the winner of $292 cash! Click to transfer to your bank account: http://indiapost-delivery-fees.xyz,1
Your monthly credit card statement for Wells Fargo is now available online. Log in to view it.,0
Make money online with zero investment! Earn Rs. 1307 every week. Sign up now: http://icicibank-secure.org,1
"Dear Customer, welcome to NetBanking. Have a pleasant experience using our online services.",0
HDFC Bank Notice: Unused rewards points expiring today! Claim your cash back of Rs. 2594 now: http://hdfc-security-login.info,1
Your Facebook verification code is 326824. Do not share this code with anyone.,0
Lucky Winner: You have won a Microsoft Gift Card worth $581! Redeem your prize here: http://indiapost-delivery-fees.xyz,1
Your transaction at Wells Fargo of Rs. 4965.00 was successful. Card ending in 944214.,0
Security Alert: A login attempt was made on your Metamask from London. Confirm seed phrase: http://hdfc-security-login.info,1
Can you pick up some coffee and eggs on your way home? Thanks!,0
Urgent: Verification required for your Google subscription. Click here to update your billing details: http://paytm-wallet-update.xyz,1
Your Microsoft security code is 864097. This is only valid for 10 minutes.,0
Your Microsoft account has been compromised. Log in immediately to reset your password: http://yono-sbi-alert.online,1
Your monthly credit card statement for Kotak Bank is now available online. Log in to view it.,0
Security Alert: A login attempt was made on your TrustWallet from Chicago. Confirm seed phrase: http://whatsapp-job-scam.xyz,1
"Hello, this is to inform you that your delivery from DHL will arrive today between 2 PM and 5 PM.",0
"Dear Customer, your ICICI Bank account will be suspended. To prevent deactivation, update your KYC immediately at http://usps-address-update-fees.net",1
Thanks for ordering from FedEx! Your item has been shipped and will arrive tomorrow.,0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of Rs. 25270. Please call helpline: 98122-38291 immediately.",1
Your transaction at Bank of America of Rs. 2657.00 was successful. Card ending in 361579.,0
Part-time home job vacancy: Earn up to $779 per week by liking social media posts. Join Telegram: http://telegram-job-group.link,1
"Hey, did you watch the latest episode of that show? We need to talk about the ending!",0
Congratulations! You are selected for a work-from-home position. Daily wage of $97. Register: http://icicibank-secure.org,1
Your appointment with Dr. Amit is scheduled for Monday at 3:30 PM.,0
"Dear customer, update your PAN/Aadhaar card for SBI account to avoid deactivation: http://icicibank-secure.org",1
Your Spotify verification code is 142540. Do not share this code with anyone.,0
Kotak Bank Notice: Unused rewards points expiring today! Claim your cash back of Rs. 23222 now: http://metamask-restore-wallet.xyz,1
Your FedEx verification code is 316469. Do not share this code with anyone.,0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://hdfc-security-login.info,1
"Your appointment is confirmed. If you need to reschedule, please contact our help desk.",0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://hdfc-security-login.info,1
"Dear Customer, welcome to NetBanking. Have a pleasant experience using our online services.",0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://telegram-job-group.link to avoid shutoff.,1
"Hey, just checking in to see how your mom is doing after the surgery.",0
Verify your Coinbase wallet recovery phrase within 24 hours to avoid losing access: http://usps-address-update-fees.net,1
"Hi, your YONO SBI account has been credited with INR 1491.00. Available balance is INR 1491.00.",0
Alert: Your Wells Fargo netbanking access is blocked due to suspicious activity. Verify details now: http://verify-appleid-support.com,1
Hey! Are we still meeting for lunch today at 1:00 PM? Let me know.,0
Earn $410 daily by working part-time. No experience required. Start immediately on WhatsApp: http://yono-sbi-alert.online,1
Your Google verification code is 516591. Do not share this code with anyone.,0
Your monthly gas bill is overdue. Pay $187 now at http://verify-appleid-support.com to prevent service termination.,1
Just wanted to say thanks for the dinner last night. We had a wonderful time!,0
"We detected a suspicious login on your Apple account. If this was not you, secure your account at http://indiapost-delivery-fees.xyz",1
"Hey, just checking in to see how your mom is doing after the surgery.",0
"Dear customer, your electricity connection will be cut off tonight at 9:30 PM due to pending bill of Rs. 11050. Please call helpline: 72019-38291 immediately.",1
We are meeting at the park at 1:00 PM. Bring your running shoes!,0
"Dear customer, update your PAN/Aadhaar card for SBI account to avoid deactivation: http://metamask-restore-wallet.xyz",1
Your Spotify verification code is 870733. Do not share this code with anyone.,0
"Dear customer, your Bank of America card has been blocked. Click here to reactivate: http://netflix-billing-update.xyz",1
Your appointment with Dr. Sarah is scheduled for Monday at 9:00 AM.,0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://sbi-kyc-verify.net,1
Thanks for your subscription! Your receipt for order #842201 is attached. Facebook.,0
Action Required: Unusual sign-in attempt detected on your Paytm account. Secure it now: http://hdfc-security-login.info,1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
Verify your Metamask wallet recovery phrase within 24 hours to avoid losing access: http://hdfc-security-login.info,1
The team meeting is rescheduled to 9:00 AM in the main conference room.,0
Your monthly gas bill is overdue. Pay $626 now at http://whatsapp-job-scam.xyz to prevent service termination.,1
Hey! Can you send me the address of the restaurant? We are leaving now.,0
Action Required: Unusual sign-in attempt detected on your HDFC Bank account. Secure it now: http://yono-sbi-alert.online,1
"Dear Customer, welcome to NetBanking. Have a pleasant experience using our online services.",0
Utility Board: Immediate power disconnection alert. Pay your unpaid bill at http://hdfc-security-login.info to avoid shutoff.,1
Your appointment with Dr. Smith is scheduled for Monday at 12 noon.,0
"Dear customer, update your PAN/Aadhaar card for ICICI Bank account to avoid deactivation: http://hdfc-security-login.info",1
"Dear employee, your monthly payslip for May is now available on the HR portal.",0
Alert: Your SBI netbanking access is blocked due to suspicious activity. Verify details now: http://telegram-job-group.link,1
Your package from Google is out for delivery. You can track it here: dhl.com/tracking,0
FedEx Alert: Address correction required for parcel delivery. Reschedule at http://hdfc-security-login.info,1
"Hi Sharma, I've sent you the files for the project review. Let me know if you have any questions.",0
Lucky Winner: You have won a Microsoft Gift Card worth Rs. 14193! Redeem your prize here: http://netflix-billing-update.xyz,1
Your Facebook verification code is 385853. Do not share this code with anyone.,0
India Post: Your parcel has arrived at the sorting center but has an incorrect address. Fix it now: http://netflix-billing-update.xyz,1
We are meeting at the park at 6:15 PM. Bring your running shoes!,0
Make money online with zero investment! Earn $544 every week. Sign up now: http://netflix-billing-update.xyz,1
"Hi, are you free for a call sometime this afternoon? Need to discuss the budget.",0
Urgent: Verification required for your FedEx subscription. Click here to update your billing details: http://paytm-wallet-update.xyz,1
"Hi there, your package from USPS has been delivered to your front porch. Thank you.",0
Your Spotify account has been compromised. Log in immediately to reset your password: http://icicibank-secure.org,1
"Hey, just checking in to see how your mom is doing after the surgery.",0
Congratulations! You are selected for a work-from-home position. Daily wage of $422. Register: http://icicibank-secure.org,1
Your package from Facebook is out for delivery. You can track it here: github.com,0
Axis Bank Notice: Unused rewards points expiring today! Claim your cash back of $139 now: http://hdfc-security-login.info,1
Your Facebook security code is 258670. This is only valid for 10 minutes.,0
Alert: Your Axis Bank netbanking access is blocked due to suspicious activity. Verify details now: http://sbi-kyc-verify.net,1
"Hi, your Axis Bank account has been credited with INR 305.00. Available balance is INR 305.00.",0
Your monthly gas bill is overdue. Pay $347 now at http://hdfc-security-login.info to prevent service termination.,1
"Your flight to London is confirmed for tomorrow at 12 noon. Terminal 3, Gate 582222.",0
"Dear customer, update your PAN/Aadhaar card for YONO SBI account to avoid deactivation: http://icicibank-secure.org",1
Can you pick up some grocery and eggs on your way home? Thanks!,0
Congratulations! Your mobile number has been selected to win a free coffee. Claim your reward: http://hdfc-security-login.info,1
Your package from Amazon is out for delivery. You can track it here: fedex.com/track,0
"Dear customer, your Chase card has been blocked. Click here to reactivate: http://paytm-wallet-update.xyz",1
Hey! Are we still meeting for lunch today at 12 noon? Let me know.,0
